student_id,age,gender,origin,hs_gpa,admission_score,first_sem_gpa,socioeconomic_level,scholarship,loan,financial_aid,dropout
829,20.0,Male,Rural,3.610634105522861,69.64604065682708,3.654065998729215,3.0,Yes,Yes,No,0
830,23.0,Female,Urban,4.532445346873333,71.01004138394073,4.022794049564741,2.0,No,Yes,No,0
831,16.0,Male,Urban,2.7798512824253443,78.37543780789369,4.104182517500963,2.0,Yes,Yes,No,0
832,29.0,Female,Rural,4.007028585196658,67.04248570461094,3.04654859517277,4.0,Yes,No,No,0
833,20.0,Female,Rural,3.2237800441944686,61.96719273718916,3.351901702086959,4.0,No,Yes,No,1
834,31.0,Male,Rural,4.393824850962629,64.20377038826854,5.0,5.0,No,No,Yes,0
835,,Male,Rural,3.5549298223531514,48.35382275257811,2.317089434501276,6.0,Yes,No,Yes,0
836,22.0,Male,Urban,4.218387479836353,69.37415174951236,3.3774956480544076,2.0,No,No,No,0
837,24.0,Male,Urban,3.2114825483498137,62.51167915029067,3.911979174975818,5.0,No,No,No,0
838,28.0,Male,Urban,2.7543007130766286,75.26000645157181,,4.0,No,Yes,Yes,0
839,23.0,Female,Urban,2.9337701484211895,57.33698302001779,3.7247765556320758,4.0,Yes,Yes,No,1
840,19.0,Male,Urban,3.2359805747365646,64.410247376092,3.3381475119295185,6.0,Yes,Yes,No,0
841,16.0,Female,Urban,2.985111815978345,57.88913064295639,3.8029251088173592,3.0,No,Yes,No,0
842,26.0,Male,Urban,4.320276800971308,56.82974708604881,4.226050473383882,1.0,No,No,No,0
843,26.0,Female,Urban,4.403346273721074,78.00776092187682,3.0228725439196844,2.0,Yes,Yes,No,0
844,30.0,Male,Urban,3.763827887553656,64.02146532125597,3.358005337580963,3.0,No,No,No,0
845,18.0,Female,Urban,2.9794829489014636,74.9218623010328,3.1558215210398632,4.0,No,Yes,No,0
846,17.0,Male,Rural,3.528977548102036,56.151713561901445,2.877097567561443,4.0,Yes,No,No,1
847,29.0,Female,Rural,3.1884147533953078,70.73814918236468,3.1842934044658726,4.0,No,No,,1
848,29.0,Female,Urban,4.47244467709455,49.2960215947796,2.294683100770043,1.0,No,No,No,0
849,31.0,Female,Rural,3.789566108824916,63.815963519212254,3.7956147284779003,2.0,No,Yes,No,1
850,16.0,Male,Urban,3.893661924083811,63.51403056874739,4.561959764757045,3.0,No,Yes,,0
851,28.0,Male,Rural,3.3601901287661105,76.52736869359234,4.563609114385235,4.0,Yes,,No,0
852,34.0,Female,Rural,2.3932070367490152,71.68684954817697,4.220683289744155,3.0,No,Yes,No,1
853,,Female,Urban,3.137319390140077,67.4197405455798,,2.0,Yes,No,No,1
854,24.0,Male,Urban,2.930020692723489,79.56172736975793,4.41581660353481,3.0,Yes,No,No,0
855,25.0,Female,Urban,3.8221528820808452,71.79980369516538,2.6276715153699075,4.0,No,Yes,Yes,0
856,23.0,Male,Urban,3.6579241654692276,75.95100784876169,3.1575523742861464,4.0,Yes,No,No,0
857,17.0,Female,Urban,3.119023621135458,78.68837895956673,4.676936691575113,2.0,Yes,No,No,0
858,29.0,Female,Rural,3.366834661493812,,,6.0,No,Yes,No,0
859,26.0,Male,Urban,4.539886051313397,65.96439542761561,3.873041075839764,1.0,No,Yes,No,0
860,25.0,Female,Urban,3.0243941643829086,73.40311904141483,3.4250158206192913,2.0,Yes,No,No,0
861,-3.0,Female,Rural,,64.47742871976973,3.0783257409764113,3.0,No,Yes,No,0
862,29.0,Female,Urban,3.462994628467733,74.12059445061561,2.4991672387732464,5.0,Yes,No,No,0
863,60.0,Male,Urban,3.1805178425226357,82.7529700757262,3.538002938433121,4.0,No,No,No,0
864,17.0,Male,Rural,3.342751586150487,79.70941620083782,2.8289663068261737,4.0,No,No,No,0
865,34.0,Female,Rural,3.91886922237849,64.89052323388428,4.036204722649222,6.0,No,No,No,0
866,26.0,Male,Urban,,54.05860713017684,4.179431653716345,3.0,Yes,Yes,No,0
867,23.0,Female,Urban,2.5323036556283665,68.78864746231805,2.0965543073640793,2.0,No,No,No,0
868,26.0,Male,Urban,3.589053389444327,67.94931982948047,,3.0,No,No,No,0
869,16.0,Female,Rural,3.6248631137792353,82.70528743515186,2.9447367367272657,4.0,No,Yes,Yes,0
870,33.0,Female,Rural,3.5496407354564985,64.86352482982257,,2.0,No,No,No,1
871,27.0,Male,Urban,3.48773342689558,66.94317958808892,2.305676993571084,1.0,No,No,No,0
872,16.0,Male,Urban,3.3957777264569247,78.25597874259503,3.270935370508228,4.0,No,No,No,1
873,33.0,Female,Urban,4.202515689851934,63.723848697942515,3.0335555794058653,6.0,No,No,No,0
874,24.0,Female,Urban,3.3209174231865917,67.53345654378634,1.8785206994747492,5.0,Yes,No,Yes,0
875,18.0,Male,Urban,3.523610440605556,89.97295783808516,2.769499726617273,3.0,No,Yes,No,0
876,27.0,Male,Urban,3.5999318004413223,87.28559240146262,3.6151238981317375,3.0,Yes,No,Yes,0
877,17.0,Male,Urban,3.6644973484331254,76.98008294198516,2.235000255408853,5.0,No,No,No,0
878,26.0,Male,Urban,3.497481733948247,72.65308397243771,2.4611187936340126,6.0,No,No,Yes,0
879,30.0,Male,Rural,4.199547549659632,57.82930839774379,4.470139408145958,3.0,No,No,No,0
880,17.0,Male,Rural,3.594792721783909,76.12346931439184,4.253773011424507,6.0,,No,Yes,0
881,31.0,Male,Urban,3.7044365311616216,70.12961279085664,1.9031740850695131,4.0,Yes,Yes,No,0
882,27.0,Female,Rural,3.569128107934599,130.0,2.119222126085573,2.0,Yes,Yes,Yes,0
883,80.0,Female,Urban,2.998185347137838,63.22409393665949,3.5018021428764086,3.0,No,No,No,0
884,20.0,Male,Urban,3.1020196583554984,69.28986276903919,2.2468002420091238,1.0,No,Yes,No,0
885,16.0,Male,Rural,2.9699957285648337,,2.997771914800858,3.0,Yes,Yes,No,1
886,19.0,Female,Rural,3.7155891479589935,73.21199855195442,2.8389731376543006,3.0,No,No,No,0
887,21.0,Female,Urban,3.1719039631002803,86.53509636551783,3.64812478139349,,No,Yes,No,0
888,32.0,Female,Rural,2.9631672658248744,73.76311789925755,1.1770149426537793,3.0,No,Yes,No,1
889,25.0,Male,Rural,3.742863538823702,49.57445099729108,1.4379960766409132,4.0,No,No,Yes,1
890,19.0,Female,Rural,3.9150190326164234,57.811053188496665,2.2190463200679513,4.0,No,No,No,1
891,,Male,Urban,2.5435144909995806,50.46209194888793,4.011102374706538,3.0,Yes,No,Yes,0
892,24.0,Female,Urban,4.613803695081085,59.9286558580786,3.0765345361577534,4.0,No,Yes,No,0
893,31.0,Male,Urban,3.6193686805150094,76.12385814688733,1.833423843014896,3.0,No,No,Yes,0
894,30.0,Male,Urban,3.5368995910091607,-10.0,3.5943915215786344,4.0,Yes,Yes,No,0
895,33.0,Female,Urban,4.240065114974737,62.253788043891845,3.766144012637102,3.0,No,Yes,No,0
896,29.0,Female,Urban,3.6418874322789843,72.61885979271082,3.003309933855234,5.0,No,Yes,No,0
897,18.0,Female,Urban,3.237684624103509,60.36174171859,2.9355586054136458,2.0,No,No,No,0
898,26.0,Male,Rural,4.9167446174555245,52.41400543747231,3.550109650695858,5.0,No,Yes,Yes,0
899,24.0,Female,Urban,2.955362523762141,52.585406688602276,4.167573948790988,4.0,Yes,No,Yes,0
900,31.0,Female,Rural,3.5414274755656754,59.137058464595135,3.3219486742452142,1.0,No,No,Yes,0
901,18.0,Female,Urban,4.108316853170997,86.43539090209187,3.6264773500027196,4.0,No,No,No,0
902,24.0,Female,Urban,2.958212711374138,53.3641298170787,,3.0,Yes,Yes,Yes,0
903,31.0,Male,Urban,,84.30860634706332,2.8949716316236254,3.0,No,Yes,No,0
904,27.0,Male,Rural,3.8319389458014568,85.31854516053058,2.4672572476640866,3.0,Yes,Yes,No,0
905,16.0,Male,Urban,5.0,67.23433579696903,3.4050431838722734,4.0,No,No,No,0
906,31.0,Male,Urban,3.064321691662646,68.82459759007224,2.959843179189744,3.0,No,Yes,Yes,1
907,22.0,Male,Urban,3.5714030230008227,62.06776770571513,3.005091587989665,4.0,No,No,No,1
908,28.0,Female,Rural,3.9952242783818432,69.11093107809772,3.943773705943502,2.0,No,No,No,0
909,28.0,Male,Rural,3.6486272126459722,77.28693485535827,3.590400945631089,1.0,No,Yes,No,1
910,28.0,Male,Rural,2.8782916279996598,69.5094905195478,3.8960790607164197,4.0,No,Yes,No,1
911,23.0,Male,Urban,3.8448773812293706,81.3383684465997,1.9394803608596696,6.0,Yes,Yes,No,0
912,23.0,Male,Urban,3.6645299672710285,83.6048001341591,3.646705143071206,1.0,Yes,No,No,0
913,17.0,Male,Rural,3.8673787239275916,73.50599016501961,2.728106015222741,5.0,No,No,Yes,0
914,26.0,Female,Rural,4.278879673061838,73.30849602002839,2.553404806448377,3.0,No,Yes,No,0
915,21.0,Male,Rural,4.207917823598615,68.65211532943903,,4.0,Yes,No,No,1
916,23.0,Male,Urban,3.844657425708798,73.53407016668736,4.169116818381681,2.0,No,Yes,No,0
917,19.0,Female,Urban,3.7863517089445633,56.040305734377085,3.8622911102681217,4.0,No,No,No,0
918,30.0,Female,Urban,2.940916970764599,74.23975852059313,2.6264801281701593,3.0,Yes,Yes,Yes,0
919,33.0,Female,Rural,3.5194111054953723,71.8406111819715,2.289941382081394,5.0,No,No,No,1
920,23.0,Male,Rural,3.732192958414123,59.05511407453817,3.2109837579498612,2.0,No,Yes,No,0
921,24.0,Female,Urban,3.359390849794125,95.15176469365521,2.8323425053624645,,No,No,No,0
922,24.0,Female,Rural,3.6585652340666566,57.739715869539445,4.527649617460518,4.0,No,Yes,Yes,0
923,17.0,Male,Urban,3.104808048807043,58.97220541181095,2.0309753056032287,2.0,Yes,,No,0
924,30.0,Male,Urban,4.520595839872941,72.7102717992937,1.7361166584094736,6.0,Yes,Yes,No,0
925,32.0,Male,Urban,4.891247524228552,46.17445327356747,2.9953957372930513,4.0,Yes,Yes,No,0
926,,Male,Urban,3.3662723027068027,59.89480804259696,3.2085899764184664,6.0,No,Yes,No,1
927,17.0,Female,Urban,3.84021510713935,51.112974890007834,3.306094241491114,2.0,No,No,No,0
928,22.0,Male,Urban,3.459504430591168,57.79540298850307,3.80273822391699,4.0,No,No,Yes,0
929,18.0,Female,Urban,4.3577166305643456,67.77880401968598,4.858668512493079,2.0,No,Yes,No,1
930,31.0,Female,Urban,3.860998134751293,73.1914073443127,2.926125840505109,1.0,No,No,No,0
931,31.0,Male,Urban,3.646400104743957,82.58432876120492,2.7645046415163015,3.0,No,Yes,No,0
932,23.0,Female,Rural,3.4658021980745914,79.01719905212435,1.7926096895645665,3.0,Yes,Yes,No,1
933,23.0,Male,Urban,3.675676408529061,83.54897227286563,,3.0,No,No,No,0
934,32.0,Male,Urban,2.9997776728770247,76.40726014629716,3.8827267887757073,3.0,Yes,No,No,0
935,17.0,Male,Urban,4.0053194948967965,63.74838328591368,2.991650016381652,2.0,No,No,Yes,0
936,30.0,Male,Urban,3.171603056029775,82.71534338155209,,4.0,No,No,No,1
937,34.0,Female,Urban,3.9209291275151754,63.50750190863927,3.224231917106347,2.0,Yes,Yes,Yes,1
938,,Female,Urban,3.677781082991001,61.99660532743193,,3.0,No,No,No,0
939,30.0,Male,Urban,4.256965875748659,87.67165609064898,3.4665068724269608,5.0,Yes,No,No,1
940,29.0,Female,Rural,3.5898043033860074,78.79148980714533,2.3542714725078326,4.0,Yes,No,No,0
941,33.0,Female,Rural,4.213842591699737,71.97709816187714,2.6905436336714805,4.0,No,No,No,0
942,16.0,Female,Urban,5.8,78.35976047464165,,5.0,No,No,No,1
943,,Male,Rural,3.9656668300071285,79.87539230533284,1.8103497689723596,5.0,No,No,No,0
944,23.0,Female,Urban,3.4655420859969635,53.01677074333368,3.413531928863662,2.0,No,Yes,No,0
945,32.0,Female,Urban,,68.21881961070888,3.895678379596584,6.0,Yes,No,No,0
946,32.0,Male,Urban,3.6430497183153214,55.212366033655144,4.7634094664626225,3.0,No,No,No,0
947,21.0,Female,Urban,4.161774673064873,70.80577352083306,3.155860950721387,3.0,No,Yes,Yes,0
948,27.0,Male,Urban,2.388232499037077,61.299244913215844,3.010512667917517,2.0,Yes,No,Yes,0
949,25.0,Male,Rural,3.7938490450675793,85.62262305617125,2.3127704360894086,3.0,Yes,No,Yes,0
950,26.0,Male,Rural,2.7033008155125735,75.55441934434508,,3.0,Yes,No,Yes,0
951,31.0,Female,Urban,4.324090100733057,59.60816824968052,3.5113413608902926,1.0,No,Yes,No,0
952,28.0,Female,Rural,2.416354083263454,69.11597046375641,2.72389544165522,4.0,No,No,Yes,0
953,30.0,Female,Urban,2.9977309296816532,54.815610173794795,3.750824702091804,3.0,No,No,No,0
954,28.0,Female,Urban,2.5956725011759803,69.82223606371717,3.6490791120697845,4.0,Yes,Yes,No,0
955,20.0,Female,Rural,4.583541659452717,75.89352070246643,1.7040385529679314,4.0,No,No,Yes,0
956,27.0,Female,Urban,2.826600886326644,72.48887904697729,3.794155110313388,4.0,Yes,No,No,0
957,23.0,Male,Rural,3.668348702444377,46.198716394882055,3.308887564831413,1.0,Yes,Yes,No,0
958,23.0,Male,Rural,3.278524407578582,65.3111489753328,2.886818910616933,4.0,No,Yes,No,0
959,18.0,Male,Rural,2.520142557397171,75.4286456265449,2.8663358041148825,3.0,No,Yes,Yes,0
960,19.0,Male,Urban,3.397627202989441,72.9958598394415,4.598721842273455,4.0,No,No,Yes,0
961,22.0,Female,Urban,3.9976411505157072,83.22461472434374,4.428770174123192,4.0,Yes,Yes,No,0
962,21.0,Male,Urban,3.489439008473508,53.912682653130375,4.660753543380626,3.0,Yes,Yes,No,0
963,28.0,Female,Rural,6.5,75.60271221432252,2.2810670129071844,4.0,No,No,No,1
964,21.0,Female,Rural,3.382845139948274,61.51721125286382,2.6764041808962458,2.0,No,No,No,0
965,20.0,Male,Urban,3.604115076448535,71.6602519168815,3.9243878761572564,5.0,Yes,No,No,0
966,24.0,Female,Rural,3.3691207475882274,74.1837104812699,2.233225975240088,6.0,Yes,No,No,0
967,26.0,Female,Urban,3.8061409850600114,77.55580180164363,2.6238377339652623,5.0,No,No,No,0
968,34.0,Female,Urban,4.739347079971147,62.39875546917226,1.7565942767254135,5.0,Yes,No,No,0
969,25.0,Male,Rural,3.817344353830604,71.53423544082109,4.682473472636195,3.0,No,Yes,No,0
970,22.0,Female,Urban,3.716664758448101,55.30467430599521,4.0501482026291535,5.0,No,No,Yes,0
971,22.0,Female,Urban,3.2289512037388546,52.396219648013485,3.566810525903494,4.0,No,Yes,No,0
972,24.0,Male,Urban,3.1467117716612054,75.97421062466017,3.3753771630806386,2.0,Yes,Yes,No,0
973,33.0,Female,Rural,4.478441580957884,68.66077788165194,2.866294913780776,3.0,Yes,No,No,0
974,23.0,Male,Urban,2.9326569287224973,49.8951832536642,2.881697961446543,5.0,Yes,Yes,No,0
975,20.0,Male,Urban,3.052114891648441,,3.692548959908989,4.0,No,No,No,0
976,27.0,Male,Urban,3.5415293049929883,69.53729337313969,2.6305774273206777,5.0,Yes,No,Yes,0
977,30.0,Female,Urban,3.3442137406824792,87.9617985489002,4.181916125036147,1.0,No,Yes,No,0
978,34.0,Male,Urban,4.773713431490843,81.84004976093648,2.8059367235138057,6.0,Yes,No,No,0
979,21.0,Male,Rural,2.1802608439564493,78.88027614118714,2.501212406394763,5.0,No,No,No,0
980,32.0,Male,Urban,3.816817275676615,47.89043991267913,4.238409636958961,3.0,No,No,No,0
981,32.0,Female,Rural,4.027626271861799,68.13761931172952,3.084817066397,5.0,No,No,No,0
982,23.0,Male,Urban,2.9277038506130233,75.02648629776127,3.6439000211931796,2.0,No,No,No,0
983,22.0,Female,Urban,3.2132537237561407,74.02667670772733,2.8680499923193934,3.0,No,No,No,1
984,,Female,Rural,3.8595659790016366,74.29210295938913,1.3999178727925763,2.0,No,No,Yes,0
985,22.0,Female,Rural,4.577707860031788,66.50439767279533,3.63776220283824,4.0,Yes,No,No,0
986,32.0,Female,Urban,3.0476919763293,90.38717386303202,2.12265329997399,5.0,No,No,No,0
987,21.0,Male,Rural,2.652466643886198,87.01011595859046,,5.0,No,Yes,No,0
988,25.0,Male,Urban,4.1834817479406015,68.17560577939061,1.9593456457947669,1.0,No,Yes,No,1
989,33.0,Male,Urban,4.514245955200302,57.547403949585075,1.7081059637995883,4.0,No,Yes,No,1
990,29.0,Male,Urban,3.3989810451867335,93.93533373025427,3.446111172359396,3.0,No,Yes,No,0
991,18.0,Female,Urban,2.2717279349470587,62.67074709324169,3.5402163832785156,2.0,No,Yes,No,1
992,17.0,Female,Urban,4.471118681481957,83.65543749113198,,5.0,No,No,No,0
993,20.0,Female,Urban,3.4808817665874296,92.20272218150222,2.22913675893152,3.0,No,Yes,No,0
994,32.0,Female,Urban,4.274338966305646,57.981844761062376,3.910825599326291,1.0,Yes,No,Yes,0
995,20.0,Female,Urban,3.573910879667029,72.78411613253554,2.02824923431658,3.0,Yes,,Yes,0
996,21.0,Male,Urban,3.3746120722615673,65.12863546264003,2.8285897134897313,4.0,No,No,No,0
997,26.0,Female,Urban,3.32885238774615,75.47518235993685,2.5694978172444563,5.0,No,Yes,No,0
998,25.0,Female,Urban,4.4840670107590075,73.14198879376252,,2.0,No,Yes,No,0
999,17.0,Female,Urban,4.460670766799133,92.63868616536863,3.882224273272964,4.0,No,Yes,No,1
1000,19.0,Male,Rural,2.3172902287326487,76.3782276333713,2.6927385622514812,1.0,No,Yes,No,1
